x_id,x_idregion_y1,proi1_y1,proi2_y1,proi3_y1,proi4_y1,proi5_y1,proi6_y1,proi7_y1,proi8_y1,inf1_y1,inf2_y1,inf3_y1,enrl1_y1,enrl_epi,enrl_epi2,ad_age,ad_gender,ad_field,ad_inst1,ad_need1,ad_need2,ad_inc1,ad_inc2,ad_award1,ad_award2,ad_unmet1,ad_unmet2,ad_inc3,ad_inc4,ad_loan1,ad_grant1,ad_asset1,ad_tuition1,ad_recip1,ad_ncb1,ad_cag1,ad_loan2,ad_bursary1,ad_loan3,ad_award3,enrl1_y2,proi_scale
NSA21-10050,12,5,5,3,4,3,4,3,5,4,3,5,1,24.0101,24,18,0,32,1214,13536,2500,NA,56491,12240,13740,1296,-204,0,0,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,26
NSA21-10051,12,5,5,4,4,2,1,2,4,5,4,5,1,52.0201,52,18,1,30,1213,12279,1500,NA,61591,12240,12740,39,-461,0,1,12240,0,NA,NA,1,36440,0,1000,500,11240,11240,1,33
NSA21-10052,12,5,4,4,4,5,1,5,5,4,5,5,1,31.0505,31,18,0,32,1213,14897,3500,NA,38423,12240,14740,2657,157,0,0,12240,0,NA,NA,1,36440,0,1000,2500,11240,11240,1,25
NSA21-10056,12,3,4,4,4,2,1,3,3,4,5,3,1,24.0102,24,18,0,32,1213,14339,3500,NA,24607,12240,14740,2099,-401,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,30
NSA21-10057,12,5,5,5,5,1,1,4,4,5,5,4,1,24.0102,24,19,0,32,1213,14135,3000,NA,47595,12240,14240,1895,-105,0,0,12240,0,NA,NA,1,36440,0,1000,2000,11240,11240,1,34
NSA21-10059,12,4,5,5,4,4,2,3,4,4,2,5,1,24.0102,24,18,1,32,1214,12960,2000,NA,29946,12240,13240,720,-280,0,100,9240,3000,NA,NA,1,36440,1,1000,1000,8240,11240,1,29
NSA21-10060,12,4,4,3,4,2,2,3,4,4,1,4,1,24.0102,24,19,0,32,1213,13801,3000,NA,53639,12240,14240,1561,-439,0,0,12240,0,NA,NA,1,36440,0,1000,2000,11240,11240,2,28
NSA21-10061,12,5,5,5,5,2,1,1,1,5,1,5,1,12.0503,12,18,1,25,1102,13374,2500,NA,42346,12240,13740,1134,-366,0,0,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,39
NSA21-10062,12,4,5,4,4,4,1,2,4,5,1,4,1,24.0102,24,18,0,33,1314,13414,2500,NA,11664,12240,13740,1174,-326,0,0,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,1,30
NSA21-10064,12,4,5,4,4,2,2,2,4,5,2,4,1,51,51,18,0,36,1208,18532,3500,NA,33581,15120,17620,3412,912,0,0,12120,3000,NA,NA,1,36440,1,1000,2500,11120,14120,1,31
NSA21-10065,12,5,5,4,4,2,2,2,4,4,1,4,1,52.0101,52,18,1,33,1207,15280,2500,NA,64800,14240,15740,1040,-460,0,0,14240,0,NA,NA,1,36440,0,1000,1500,13240,13240,1,32
NSA21-10066,12,4,5,NA,5,1,2,2,4,5,2,4,1,24.0103,24,18,0,32,4827,13926,3000,NA,35428,12408,14408,1686,-482,0,0,9408,3000,NA,NA,1,36440,1,1000,2000,8408,11408,1,NA
NSA21-10067,12,4,5,4,4,1,4,2,4,3,1,5,1,24.0102,24,18,0,32,1314,12785,2000,NA,50163,12240,13240,545,-455,0,2500,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,30
NSA21-10068,12,4,5,3,4,2,1,3,4,5,4,5,1,31.0505,31,18,1,32,1213,13219,2000,NA,31133,12240,13240,979,-21,0,1944,9240,3000,NA,NA,1,36440,1,1000,1000,8240,11240,1,30
NSA21-10073,12,4,5,5,4,2,1,2,2,4,4,4,1,24.0102,24,18,0,32,1214,12823,2000,NA,67304,12240,13240,583,-417,0,0,12240,0,NA,NA,1,41336,0,1000,1000,11240,11240,1,35
NSA21-10076,12,5,4,5,4,2,2,2,4,5,4,5,1,42.9999,42,19,0,32,1315,12457,1500,NA,55907,12240,12740,217,-283,0,0,12240,0,NA,NA,1,36440,0,1000,500,11240,11240,1,32
NSA21-10078,12,4,5,3,3,2,1,4,5,4,1,5,1,24.0102,24,19,1,32,1208,12816,2000,NA,21666,12240,13240,576,-424,0,0,9240,3000,NA,NA,1,36440,1,1000,1000,8240,11240,1,27
NSA21-10080,12,5,5,5,5,2,2,4,4,5,4,1,1,11.0103,11,19,1,15,1202,11151,2000,NA,56208,10440,11440,711,-289,0,2000,10440,0,NA,NA,1,36440,0,1000,1000,9440,9440,1,32
NSA21-10081,12,5,5,4,5,1,2,4,4,4,5,5,1,14.0101,14,18,1,20,1213,14017,3000,NA,26953,12240,14240,1777,-223,0,0,9240,3000,NA,NA,1,36440,1,1000,2000,8240,11240,1,32
NSA21-10082,12,5,5,4,4,1,1,2,4,5,4,2,1,24.0102,24,18,0,32,1208,13982,3000,NA,27508,12240,14240,1742,-258,0,0,9240,3000,NA,NA,1,36440,1,1000,2000,8240,11240,1,34
NSA21-10086,12,5,5,3,4,4,2,3,5,5,4,5,1,24.0101,24,18,0,32,1213,14551,3500,NA,47273,12240,14740,2311,-189,0,0,12240,0,NA,NA,1,36440,0,1000,2500,11240,11240,1,27
NSA21-10088,12,5,5,5,4,1,1,1,1,5,1,5,1,12.0409,12,20,0,25,1206,14063,2500,NA,27589,12960,14460,1103,-397,0,0,9960,3000,NA,NA,1,41336,1,1000,1500,8960,11960,1,39
NSA21-10090,12,5,5,5,5,1,2,2,4,5,5,2,1,51.1104,51,18,0,31,1216,13330,2500,NA,48907,12240,13740,1090,-410,0,0,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,35
NSA21-10091,12,4,4,5,1,4,1,2,4,2,3,5,1,15.0303,15,18,1,20,1215,13177,2000,NA,36293,12240,13240,937,-63,0,0,9240,3000,NA,NA,1,36440,1,1000,1000,8240,11240,1,27
NSA21-10092,12,4,5,4,4,1,1,4,5,2,1,4,1,24.0101,24,18,1,32,1213,12884,2000,NA,65487,12240,13240,644,-356,0,400,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,30
NSA21-10093,12,1,5,5,5,4,1,2,4,3,3,5,1,42.0101,42,19,0,32,3516,12483,1500,NA,47393,12240,12740,243,-257,0,0,12240,0,NA,NA,1,36440,0,1000,500,11240,11240,1,29
NSA21-10094,12,5,5,2,3,3,2,2,1,5,5,3,1,24.0102,24,18,0,32,1208,14141,3000,NA,59826,12240,14240,1901,-99,0,0,12240,0,NA,NA,1,36440,0,1000,2000,11240,11240,1,31
NSA21-10096,12,5,5,3,3,1,2,2,3,5,5,5,1,52.0101,52,18,0,30,1213,14897,3500,NA,38098,12240,14740,2657,157,0,0,12240,0,NA,NA,1,36440,0,1000,2500,11240,11240,1,32
NSA21-10097,12,4,5,5,5,1,2,3,2,5,5,4,1,24.0102,24,18,1,32,1213,13882,3000,NA,46695,6186,8186,1642,5696,0,0,6186,0,NA,NA,1,36440,0,1000,2000,5186,5186,1,35
NSA21-10099,12,5,5,4,5,2,2,2,4,4,5,5,1,1.9999,1,18,0,31,1216,14274,3500,NA,14936,12240,14740,2034,-466,0,100,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,33
NSA21-10102,12,5,5,4,5,1,2,3,2,5,5,5,1,50.0401,50,19,0,33,1210,12947,2000,NA,20544,12240,13240,707,-293,0,2000,9240,3000,NA,NA,1,36440,1,1000,1000,8240,11240,1,35
NSA21-10106,12,4,4,5,3,2,1,4,5,4,3,5,1,51.1601,51,18,0,36,1213,16112,2000,NA,23029,15120,16120,992,-8,0,0,12120,3000,NA,NA,1,36440,1,1000,1000,11120,14120,1,28
NSA21-10108,12,4,4,5,4,3,1,4,2,4,2,5,1,51.1104,51,18,0,31,1216,13370,2500,NA,12021,12240,13740,1130,-370,0,0,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,1,31
NSA21-10109,12,5,5,5,3,4,2,2,4,5,4,5,1,14.0101,14,18,1,20,1213,14095,3000,NA,57504,12240,14240,1855,-145,0,0,12240,0,NA,NA,1,36440,0,1000,2000,11240,11240,1,30
NSA21-10110,12,4,4,3,5,2,2,3,5,3,2,2,1,24.0101,24,19,1,32,1213,13157,2000,NA,50839,12240,13240,917,-83,0,0,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,28
NSA21-10115,12,4,5,4,4,2,1,1,2,4,4,4,1,52.0101,52,18,0,30,1214,14013,3000,NA,64741,12240,14240,1773,-227,0,0,12240,0,NA,NA,1,36440,0,1000,2000,11240,11240,2,35
NSA21-10116,12,5,5,5,5,2,1,1,4,3,1,5,1,26.0101,26,19,1,32,1214,12635,1500,NA,20535,12240,12740,395,-105,0,0,9240,3000,NA,NA,1,36440,1,1000,500,8240,11240,1,36
NSA21-10117,12,5,4,4,5,2,1,4,4,4,5,5,1,23.0101,23,19,0,32,1213,13373,2500,NA,35246,12240,13740,1133,-367,0,0,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,2,31
NSA21-10133,12,5,5,5,5,1,2,3,4,5,5,5,1,52.0201,52,18,0,30,1213,13419,2500,NA,42750,11171,12671,1179,748,0,900,11171,0,NA,NA,1,36440,0,1000,1500,10171,10171,1,34
NSA21-10137,12,4,4,4,4,4,1,4,4,5,2,4,1,19.0501,19,18,0,32,1215,13091,2000,NA,47814,12240,13240,851,-149,0,0,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,27
NSA21-10141,12,5,5,5,5,1,1,4,4,5,4,5,1,24.0102,24,20,0,32,1313,14231,3000,NA,51654,12240,14240,1991,-9,0,0,12240,0,NA,NA,1,36440,0,1000,2000,11240,11240,1,34
NSA21-10146,12,4,5,3,3,1,2,4,5,5,1,2,1,24.0101,24,18,0,32,1214,13297,2500,NA,60533,12240,13740,1057,-443,0,200,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,27
NSA21-10148,12,5,5,5,4,1,1,3,4,5,5,5,1,51.1601,51,18,0,36,1213,15160,1500,NA,7549,15120,15620,40,-460,0,2000,12120,3000,NA,NA,1,36440,1,1000,500,11120,14120,1,34
NSA21-10149,12,4,NA,3,4,2,1,2,4,4,5,5,1,24.0101,24,18,0,32,1208,14688,3500,NA,44604,12240,14740,2448,-52,0,400,12240,0,NA,NA,1,36440,0,1000,2500,11240,11240,1,NA
NSA21-10150,12,3,5,2,5,1,1,3,5,5,5,5,1,24.0102,24,18,0,32,1213,13510,2500,NA,36702,12240,13740,1270,-230,0,0,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,29
NSA21-10152,12,5,5,4,4,2,1,5,5,5,2,2,1,24.0102,24,18,0,32,1208,13576,2500,NA,18906,12240,13740,1336,-164,0,500,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,1,29
NSA21-10153,12,5,5,4,3,1,1,2,4,5,4,4,1,52.0201,52,19,0,32,1215,12763,2000,NA,42870,12240,13240,523,-477,0,0,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,33
NSA21-10155,12,3,5,3,3,3,1,4,4,1,5,2,1,51.1501,51,19,0,18,1203,11309,2000,NA,21335,10800,11800,509,-491,0,0,7800,3000,NA,NA,1,36440,1,1000,1000,6800,9800,2,26
NSA21-10156,12,5,5,5,5,1,1,2,2,4,2,5,1,51.3501,51,20,0,25,1204,15822,2500,NA,9804,14760,16260,1062,-438,0,3000,11760,3000,NA,NA,1,36440,1,1000,1500,10760,13760,1,38
NSA21-10157,12,5,4,5,5,2,3,5,4,4,4,2,1,52.0101,52,18,1,30,1214,13462,2500,NA,39139,12240,13740,1222,-278,0,1050,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,29
NSA21-10160,12,5,5,5,5,2,1,2,4,4,2,2,1,45.0401,45,18,0,32,1214,13519,2500,NA,30530,12240,13740,1279,-221,0,0,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,1,35
NSA21-10164,12,3,3,2,4,4,3,4,4,3,5,2,1,24.0101,24,18,0,32,1214,12951,2000,NA,10373,12240,13240,711,-289,0,1500,9240,3000,NA,NA,1,36440,1,1000,1000,8240,11240,1,21
NSA21-10165,12,4,5,3,3,2,2,4,4,4,4,4,1,50.0601,50,19,1,32,3527,12812,2000,NA,55613,12240,13240,572,-428,0,0,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,27
NSA21-10168,12,4,4,4,4,2,1,3,4,5,2,2,1,43.0102,43,19,0,18,1203,12634,3000,NA,49804,10800,12800,1834,-166,0,1500,10800,0,NA,NA,1,36440,0,1000,2000,9800,9800,2,30
NSA21-10169,12,5,5,4,4,1,1,2,2,1,4,5,1,55.0101,55,18,0,17,1212,14065,3000,NA,26061,12240,14240,1825,-175,0,0,9240,3000,NA,NA,1,36440,1,1000,2000,8240,11240,1,36
NSA21-10176,12,4,5,4,4,4,2,4,5,5,4,5,1,51.2309,51,18,0,33,1208,15049,3500,NA,51753,12240,14740,2809,309,0,0,12240,0,NA,NA,1,36440,0,1000,2500,11240,11240,1,26
NSA21-10177,12,5,5,4,4,2,1,3,3,5,5,5,1,9.0401,9,19,0,33,1209,14779,3500,NA,35329,12240,14740,2539,39,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,33
NSA21-10179,12,4,4,4,4,5,4,5,5,4,4,1,1,60.0311,60,18,1,31,1216,12525,1500,NA,44028,12240,12740,285,-215,0,0,12240,0,NA,NA,1,36440,0,1000,500,11240,11240,2,21
NSA21-10180,12,4,5,5,4,1,1,1,2,5,4,4,1,24.0101,24,19,1,32,1208,14753,3500,NA,31221,12240,14740,2513,13,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,37
NSA21-10182,12,5,5,4,5,1,1,2,2,5,1,5,1,39.0702,39,NA,1,NA,5942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1000,NA,NA,NA,1,37
NSA21-10183,12,4,5,5,4,4,2,2,4,5,4,5,1,50.0901,50,18,0,32,1207,16823,3500,NA,31540,12240,14740,4583,2083,0,140,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,30
NSA21-10184,12,5,5,5,4,1,1,2,5,5,4,3,1,52.0201,52,19,1,30,1215,12945,2000,NA,18254,12240,13240,705,-295,0,0,9240,3000,NA,NA,1,36440,1,1000,1000,8240,11240,1,34
NSA21-10186,12,4,4,5,4,2,2,3,2,3,3,4,1,24.0101,24,18,1,32,1213,14218,3000,NA,12546,12240,14240,1978,-22,0,0,9240,3000,NA,NA,1,36440,1,1000,2000,8240,11240,1,32
NSA21-10194,12,5,5,4,4,1,1,4,4,4,5,5,1,24.0102,24,18,1,32,1313,13040,2000,NA,864,12240,13240,800,-200,0,0,9240,3000,NA,NA,1,36440,1,1000,1000,8240,11240,1,32
NSA21-10195,12,5,5,4,5,1,1,3,4,5,5,4,1,40.0501,40,18,0,32,3520,12276,1500,NA,27365,12240,12740,36,-464,0,2500,9240,3000,NA,NA,1,36440,1,1000,500,8240,11240,1,34
NSA21-10198,12,4,4,4,5,3,3,2,3,4,4,4,1,52.0201,52,18,0,30,1313,13106,2000,NA,57327,12240,13240,866,-134,0,0,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,30
NSA21-10201,12,5,5,5,5,1,1,5,1,1,5,5,1,19.0706,19,19,0,33,1210,13376,2500,NA,46290,12240,13740,1136,-364,0,0,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,36
NSA21-10202,12,5,5,3,5,1,2,5,4,4,4,4,1,52.0101,52,21,1,32,1214,13698,2500,NA,22384,12240,13740,1458,-42,0,2000,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,1,30
NSA21-10203,12,2,5,5,2,2,2,1,4,4,2,4,1,24.0102,24,18,1,32,1213,13399,2500,NA,58001,12240,13740,1159,-341,0,0,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,29
NSA21-10208,12,5,5,4,5,1,1,3,1,5,3,5,1,24.0102,24,18,1,36,1208,13894,3000,NA,32560,12240,14240,1654,-346,0,0,9240,3000,NA,NA,1,36440,1,1000,2000,8240,11240,1,37
NSA21-10213,12,3,4,4,5,3,2,2,3,5,4,4,1,50.0702,50,19,0,32,1211,14045,3000,NA,59546,12240,14240,1805,-195,0,300,12240,0,NA,NA,1,36440,0,1000,2000,11240,11240,2,30
NSA21-10214,12,5,5,5,5,2,1,3,3,5,5,5,1,19.0707,19,19,0,32,1215,13132,2000,NA,53729,12240,13240,892,-108,0,0,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,35
NSA21-10216,12,5,5,4,4,2,2,4,5,2,3,4,1,24.0101,24,18,1,32,1214,13409,2500,NA,51850,12240,13740,1169,-331,0,0,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,29
NSA21-10225,12,4,5,5,5,1,1,2,3,5,1,5,1,31.0505,31,18,0,32,1213,14711,3500,NA,25771,12240,14740,2471,-29,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,2,36
NSA21-10227,12,5,5,4,4,1,1,3,4,2,4,5,1,52.0101,52,19,1,30,1215,12619,1500,NA,49572,12240,12740,379,-121,0,0,12240,0,NA,NA,1,36440,0,1000,500,11240,11240,1,33
NSA21-10228,12,3,5,5,3,1,3,3,2,4,1,4,1,52.0101,52,20,1,32,1214,14251,3500,NA,52101,12240,14740,2011,-489,0,1000,12240,0,NA,NA,1,41336,0,1000,2500,11240,11240,1,31
NSA21-10230,12,4,5,4,3,1,1,1,3,5,2,4,1,24.0101,24,18,1,32,1313,12710,1500,NA,27856,12240,12740,470,-30,0,0,9240,3000,NA,NA,1,36440,1,1000,500,8240,11240,1,34
NSA21-10231,12,5,4,3,3,2,1,1,1,2,1,4,1,24.0101,24,18,0,32,1214,13347,2500,NA,48653,12240,13740,1107,-393,0,0,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,34
NSA21-10234,12,4,3,2,5,3,4,5,2,5,5,4,1,42.0101,42,18,0,32,1207,13372,2500,NA,37431,12240,13740,1132,-368,0,550,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,24
NSA21-10239,12,4,4,4,3,2,3,2,4,2,5,4,1,26.0101,26,18,0,32,1215,12445,1500,NA,64076,12240,12740,205,-295,0,0,12240,0,NA,NA,1,36440,0,1000,500,11240,11240,1,28
NSA21-10240,12,5,4,4,4,4,2,4,4,5,2,5,1,24.0102,24,19,0,32,3518,14615,3500,NA,38669,12240,14740,2375,-125,0,0,12240,0,NA,NA,1,36440,0,1000,2500,11240,11240,1,27
NSA21-10241,12,4,5,3,5,4,1,2,5,3,2,4,1,24.0101,24,18,0,32,1209,12333,1500,NA,27218,12240,12740,93,-407,0,0,9240,3000,NA,NA,1,36440,1,1000,500,8240,11240,1,29
NSA21-10242,12,5,5,5,5,1,2,2,5,2,4,5,1,31.0505,31,18,1,32,1213,13637,2500,NA,39739,12240,13740,1397,-103,0,1000,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,34
NSA21-10244,12,2,3,4,3,3,2,3,4,1,1,2,1,24.0102,24,19,1,32,1213,14897,3500,NA,11930,12240,14740,2657,157,0,0,9240,3000,NA,NA,1,46267,1,1000,2500,8240,11240,2,24
NSA21-10248,12,3,3,3,4,3,1,2,4,5,2,5,1,3.0104,3,18,0,20,1216,12780,2000,NA,58034,12240,13240,540,-460,0,0,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,27
NSA21-10249,12,5,5,5,5,1,2,3,2,5,5,5,1,24.0101,24,19,0,32,1213,14897,3500,NA,25687,12240,14740,2657,157,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,36
NSA21-10254,12,5,5,4,4,1,1,1,4,5,4,4,1,24.0101,24,18,1,32,1213,14897,3500,NA,48946,12240,14740,2657,157,0,0,12240,0,NA,NA,1,36440,0,1000,2500,11240,11240,1,35
NSA21-10262,12,4,5,5,4,2,2,4,2,4,2,4,1,24.0102,24,19,0,32,1208,14892,3500,NA,33960,12240,14740,2652,152,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,32
NSA21-10263,12,3,5,4,4,4,1,2,5,3,5,3,1,24.0101,24,18,0,32,1214,12610,1500,NA,17500,12240,12740,370,-130,0,0,9240,3000,NA,NA,1,36440,1,1000,500,8240,11240,2,28
NSA21-10265,12,4,5,4,5,3,3,2,3,4,2,4,1,24.0102,24,18,0,32,1208,12376,1500,NA,40578,12240,12740,136,-364,0,2500,12240,0,NA,NA,1,36440,0,1000,500,11240,11240,1,31
NSA21-10266,12,5,5,4,4,2,1,4,5,4,1,5,1,51.1601,51,18,0,36,1314,12677,1500,NA,14449,12240,12740,437,-63,0,0,9240,3000,NA,NA,1,36440,1,1000,500,8240,11240,1,30
NSA21-10267,12,4,5,4,4,4,2,4,4,5,4,4,1,42.0101,42,18,0,33,1210,14517,3500,NA,33043,12240,14740,2277,-223,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,27
NSA21-10271,12,5,5,5,5,1,1,2,2,4,4,2,1,52.0101,52,18,0,30,1214,13672,2500,NA,33151,12240,13740,1432,-68,0,0,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,1,38
NSA21-10272,12,5,5,5,5,2,2,1,1,4,4,4,1,24.0102,24,18,0,32,1214,12625,1500,NA,34509,12240,12740,385,-115,0,0,9240,3000,NA,NA,1,36440,1,1000,500,8240,11240,1,38
NSA21-10273,12,5,5,5,5,1,1,2,2,5,5,4,1,24.0102,24,18,0,32,1208,13735,2500,NA,22420,12240,13740,1495,-5,0,0,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,1,38
NSA21-10276,12,5,2,5,4,1,1,1,4,4,5,4,1,45.1001,45,20,0,32,1214,13916,3000,NA,1,12240,14240,1676,-324,0,0,9240,3000,NA,NA,1,36440,1,1000,2000,8240,11240,1,33
NSA21-10277,12,5,4,4,4,2,1,2,2,5,5,5,1,24.0101,24,19,0,32,1214,12531,1500,NA,12323,12722,13222,291,-691,0,0,9722,3000,NA,NA,1,36440,1,1000,500,8722,11722,1,34
NSA21-10278,12,4,2,3,3,2,2,3,4,2,5,5,1,51.1601,51,20,0,36,1213,15943,2000,NA,50714,15120,16120,823,-177,0,1963,15120,0,NA,NA,1,36440,0,1000,1000,14120,14120,1,25
NSA21-10281,12,3,4,5,5,3,3,2,2,5,4,4,1,24.0101,24,18,0,32,1210,13481,2500,NA,19902,12240,13740,1241,-259,0,0,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,1,31
NSA21-10282,12,1,2,5,5,1,1,2,1,5,5,5,1,51,51,18,0,36,1208,17331,3500,NA,56974,15120,17620,2211,-289,0,0,15120,0,NA,NA,1,36440,0,1000,2500,14120,14120,1,32
NSA21-10287,12,4,4,4,4,2,2,3,2,5,5,4,1,51.1601,51,19,1,32,1208,12926,2000,NA,43701,12240,13240,686,-314,0,0,12240,0,NA,NA,1,41336,0,1000,1000,11240,11240,1,31
NSA21-10288,12,5,5,3,3,1,1,3,3,4,2,4,1,31.0505,31,18,0,32,1213,14598,3500,NA,26096,12240,14740,2358,-142,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,32
NSA21-10290,12,5,5,3,3,1,3,3,5,4,3,3,1,14.0101,14,18,1,20,1216,13208,2000,NA,22656,12240,13240,968,-32,0,250,9240,3000,NA,NA,1,36440,1,1000,1000,8240,11240,1,28
NSA21-10296,12,5,5,5,5,2,1,3,4,5,4,5,1,23.0101,23,19,0,32,1214,12963,2000,NA,74411,12240,13240,723,-277,0,0,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,34
NSA21-10298,12,4,5,4,3,1,2,3,4,5,5,4,1,19.0504,19,18,1,32,1213,13657,2500,NA,69543,12240,13740,1417,-83,0,0,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,30
NSA21-10302,12,5,5,5,4,1,1,4,1,5,5,4,1,24.0101,24,18,0,32,1207,15286,3500,NA,23993,12240,14740,3046,546,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,36
NSA21-10303,12,5,5,4,5,4,1,4,2,5,5,5,1,52.0101,52,18,0,30,1214,12815,2000,NA,49868,12240,13240,575,-425,0,0,12240,0,NA,NA,1,36440,0,1000,1000,11240,11240,1,32
NSA21-10306,12,5,4,5,4,1,2,1,4,5,5,4,1,24.0101,24,19,0,32,1214,14251,3500,NA,28655,12240,14740,2011,-489,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,34
NSA21-10307,12,4,5,4,3,3,2,3,4,4,1,3,1,24.0102,24,19,0,32,1213,13367,2500,NA,50207,12240,13740,1127,-373,0,800,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,2,28
NSA21-10308,12,4,4,3,3,2,1,1,2,3,5,5,1,52.0201,52,18,1,30,1213,14108,3000,NA,61674,12240,14240,1868,-132,0,0,12240,0,NA,NA,1,36440,0,1000,2000,11240,11240,1,32
NSA21-10310,12,5,5,4,5,1,1,2,4,5,4,5,1,9.0102,9,19,0,32,3511,13257,2500,NA,5650,12240,13740,1017,-483,0,2200,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,1,35
NSA21-10315,12,5,5,4,5,2,2,5,2,5,5,5,1,121212,121212,18,0,17,1212,12270,1500,NA,42027,12240,12740,30,-470,0,0,12240,0,NA,NA,1,36440,0,1000,500,11240,11240,1,32
NSA21-12008,12,5,4,3,3,4,1,3,4,5,3,4,1,45.0201,45,19,0,32,1309,12638,1500,NA,10790,12240,12740,398,-102,0,0,9240,3000,NA,NA,1,36440,1,1000,500,8240,11240,1,27
NSA21-12015,12,5,5,4,5,2,2,4,4,4,4,5,1,31.0505,31,20,0,32,1213,14255,3500,NA,33570,12240,14740,2015,-485,0,0,9240,3000,NA,NA,1,36440,1,1000,2500,8240,11240,1,31
NSA21-12017,12,5,5,5,5,1,1,1,1,4,5,3,1,51.1601,51,19,0,36,1213,17025,3000,NA,16846,15120,17120,1905,-95,0,0,12120,3000,NA,NA,1,36440,1,1000,2000,11120,14120,1,40
NSA21-12020,12,4,5,4,5,5,1,4,4,2,4,5,1,24.0102,24,19,0,32,1213,13477,2500,NA,42484,12240,13740,1237,-263,0,0,12240,0,NA,NA,1,36440,0,1000,1500,11240,11240,1,28
NSA21-12024,12,4,4,4,5,2,1,4,4,5,5,5,1,24.0102,24,19,0,32,1313,13092,2000,NA,15840,12240,13240,852,-148,0,0,9240,3000,NA,NA,1,41336,1,1000,1000,8240,11240,1,30
NSA21-12025,12,5,5,4,4,1,1,2,2,5,4,5,1,24.0102,24,19,0,32,1213,14118,3000,NA,40187,12240,14240,1878,-122,0,0,12240,0,NA,NA,1,36440,0,1000,2000,11240,11240,2,36
NSA21-12026,12,5,5,4,3,2,3,3,4,5,2,5,1,50.0501,50,19,0,32,1208,13469,2500,NA,23127,12240,13740,1229,-271,0,0,9240,3000,NA,NA,1,36440,1,1000,1500,8240,11240,1,29
NSA21-12027,12,4,4,5,5,1,2,4,4,5,5,4,1,14.0101,14,19,1,35,3520,17253,3500,NA,74411,12240,14740,5013,2513,0,0,12240,0,NA,NA,1,36440,0,1000,2500,11240,11240,1,31
NSA21-12034,12,5,4,4,4,1,1,2,5,1,1,5,1,52.0101,52,19,1,NA,5942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1000,NA,NA,NA,1,32
NSA21-12037,12,5,5,4,4,2,2,4,5,5,4,3,1,55.0101,55,19,0,32,1207,13934,3000,NA,30909,12240,14240,1694,-306,0,680,9240,3000,NA,NA,1,36440,1,1000,2000,8240,11240,1,29
